F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ReportPage,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-ReportGuiPackage,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Date,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-ReportGuiPackage,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Statement,F2-File,F2-Throwable,F6-java.util.Random,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-getSelectedFile,F1-printStackTrace,F1-valueOf,F1-setSelected,F1-exit,F1-getKey,F1-setText,F1-length,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-long,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-JTextField,F4-Object,F4-File,F4-void,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,status
5679,org/apache/jmeter/protocol/system/gui,org/apache/jmeter/protocol/system/gui/SystemSamplerGui.java,977,True,31,15,159,1,8,15,6,1,0.40780141844,204,52,0.254901960784,0.0967741935484,34,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.00273597811218,0.00273597811218,0.00136798905609,-1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,-1.0,-1.0,10,2413,968,5645,0,0.0,0,0,0,0,0.0,118,51,169,338,0,67,0,0.171174664877,0,118,0,51,169,0,338,67,0.171174664877,398,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3629,14044,398,3629,open
4597,org/apache/jmeter/protocol/tcp/sampler,org/apache/jmeter/protocol/tcp/sampler/TCPClientImpl.java,654,True,40,5,548,1,14,77,7,9,0.855072463768,82,45,0.548780487805,0.3875,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,I18N,0.0828220858896,DM_DEFAULT_ENCODING,19,1,1,0.00410396716826,0.00136798905609,0.00136798905609,-1.0,0.574074074074,0.122256515775,0.564516129032,0.000531710652341,0.148148148148,0.0276073619632,0.0260736196319,0.000531710652341,-1.0,-1.0,14,5233,2369,8465,0,0.0,0,0,0,0,0.0,210,106,9,325,0,104,0,0.156243230358,0,1106,0,534,43,0,1683,572,0.147856419047,461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3692,14044,398,3629,open
4597,org/apache/jmeter/protocol/tcp/sampler,org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java,654,True,21,41,548,2,0,77,4,9,0.623711340206,431,72,0.167053364269,1.0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,STYLE,0.0889570552147,REC_CATCH_EXCEPTION,20,3,1,0.00410396716826,0.00273597811218,0.00136798905609,-1.0,0.275862068966,0.00951248513674,0.429928741093,0.373210604013,-0.431034482759,0.176380368098,0.20245398773,0.373210604013,-1.0,-1.0,40,7042,3123,10274,0,0.0,0,0,0,0,0.0,487,219,16,722,0,268,0,0.0771083405472,0,1106,0,534,43,0,1683,572,0.147856419047,1366,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4597,14044,398,3629,open
11338,org/apache/jmeter/report/gui,org/apache/jmeter/report/gui/BarChartGui.java,3402,True,10,7,416,1,8,35,1,5,0.941935483871,115,17,0.147826086957,0.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.0109439124487,0.00273597811218,0.00136798905609,1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,18,8128,3405,11360,0,0.0,0,0,0,0,0.0,132,90,0,222,0,42,0,0.0634819105996,0,789,0,235,17,0,1041,554,0.0336405995177,1449,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4680,14044,1448,4679,close
11338,org/apache/jmeter/report/gui,org/apache/jmeter/report/gui/BarChartGui.java,3402,True,10,7,416,1,8,35,1,5,0.864516129032,115,17,0.147826086957,0.3,13,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.0109439124487,0.00273597811218,0.00136798905609,1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,18,8128,3405,11360,0,0.0,0,0,0,0,0.0,132,90,0,222,0,42,0,0.0634819105996,0,789,0,235,17,0,1041,554,0.0336405995177,1449,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4680,14044,1448,4679,close
11360,org/apache/jmeter/report/gui,org/apache/jmeter/report/gui/LineGraphGui.java,3405,True,10,7,416,1,8,35,1,5,0.948051948052,114,17,0.149122807018,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.0109439124487,0.00273597811218,0.00136798905609,1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,10,7855,3326,11087,0,0.0,0,0,0,0,0.0,153,22,4,179,0,131,0,0.0389454833406,0,789,0,235,17,0,1041,554,0.0336405995177,1450,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4681,14044,1448,4679,close
11360,org/apache/jmeter/report/gui,org/apache/jmeter/report/gui/LineGraphGui.java,3405,True,10,7,416,1,8,35,1,5,0.87012987013,114,17,0.149122807018,0.3,13,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.0109439124487,0.00273597811218,0.00136798905609,1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,10,7855,3326,11087,0,0.0,0,0,0,0,0.0,153,22,4,179,0,131,0,0.0389454833406,0,789,0,235,17,0,1041,554,0.0336405995177,1450,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4681,14044,1448,4679,close
11398,org/apache/jmeter/report/gui,org/apache/jmeter/report/gui/ReportPageGui.java,3409,True,10,6,416,1,8,35,1,5,0.945945945946,100,29,0.29,0.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.0109439124487,0.00273597811218,0.00136798905609,1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,16,8162,3409,11394,0,0.0,0,0,0,0,0.0,216,10,0,226,0,206,0,0.024898139062,0,789,0,235,17,0,1041,554,0.0336405995177,1448,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4679,14044,1448,4679,close
11398,org/apache/jmeter/report/gui,org/apache/jmeter/report/gui/ReportPageGui.java,3409,True,10,6,416,1,8,35,1,5,0.864864864865,100,29,0.29,0.3,14,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.0109439124487,0.00273597811218,0.00136798905609,1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,16,8162,3409,11394,0,0.0,0,0,0,0,0.0,216,10,0,226,0,206,0,0.024898139062,0,789,0,235,17,0,1041,554,0.0336405995177,1448,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4679,14044,1448,4679,close
11389,org/apache/jmeter/report/gui,org/apache/jmeter/report/gui/TableGui.java,3408,True,13,8,416,1,8,35,2,5,0.894736842105,115,20,0.173913043478,0.230769230769,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.0109439124487,0.00273597811218,0.00136798905609,1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,14,8128,3405,11360,0,0.0,0,0,0,0,0.0,183,102,12,297,0,81,0,0.0224701776144,0,789,0,235,17,0,1041,554,0.0336405995177,1450,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4681,14044,1448,4679,close
11389,org/apache/jmeter/report/gui,org/apache/jmeter/report/gui/TableGui.java,3408,True,13,8,416,1,8,35,2,5,0.796052631579,115,20,0.173913043478,0.230769230769,28,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.141104294479,BC_UNCONFIRMED_CAST,20,3,1,0.0109439124487,0.00273597811218,0.00136798905609,1.0,0.260869565217,0.00918174453146,0.429928741093,0.373210604013,-0.45652173913,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,14,8128,3405,11360,0,0.0,0,0,0,0,0.0,183,102,12,297,0,81,0,0.0224701776144,0,789,0,235,17,0,1041,554,0.0336405995177,1450,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4681,14044,1448,4679,close
11271,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportActionRouter.java,3369,True,22,15,929,2,20,85,5,21,0.979365079365,218,71,0.325688073394,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,MT_CORRECTNESS,0.00460122699387,DC_PARTIALLY_CONSTRUCTED,14,2,1,0.00957592339261,0.00136798905609,0.00136798905609,1.0,1.0,0.0,0.5,0.0819160997732,1.0,0.00306748466258,0.00766871165644,0.0819160997732,1.0,1.0,8,5233,2369,8465,0,0.0,0,0,0,0,0.0,393,50,5,448,0,343,0,0.0696058661844,0,1612,0,375,25,0,2012,1237,0.019086005579,1366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4597,14044,398,3629,close
11446,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportCheckDirty.java,3423,True,4,7,929,1,8,85,1,21,0.448484848485,104,40,0.384615384615,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,STYLE,0.0245398773006,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.00957592339261,0.00136798905609,0.00136798905609,1.0,0.3125,0.0102306547619,0.429928741093,0.373210604013,-0.375,0.176380368098,0.20245398773,0.373210604013,1.0,1.0,1,4613,1964,7845,0,0.0,0,0,0,0,0.0,124,20,2,146,0,104,0,0.00327535927919,0,1612,0,375,25,0,2012,1237,0.019086005579,1626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4857,14044,398,3629,close
