F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-Node,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-JTextComponent,F2-Entry<Object Object>,F2-AbstractVisualizer,F2-AbstractButton,F2-ExecutorService,F2-Matcher,F2-AnnotatedTestCase,F2-String,F2-HashTree,F2-MailerModel,F2-Element,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Attribute,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.lang.String,F6-java.io.OutputStreamWriter,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-valueOf,F1-setSelected,F1-promptToSaveFile,F1-setDelay,F1-getKey,F1-exit,F1-setText,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-JMeterProperty,F4-JTextField,F4-Object,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
3224,org/apache/jmeter/protocol/jdbc,org/apache/jmeter/protocol/jdbc/AbstractJDBCTestElement.java,176,True,150,39,429,2,18,40,21,3,0.241525423729,503,135,0.268389662028,0.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,SECURITY,0.0016339869281,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,15,3,1,0.00581395348837,0.00581395348837,0.00145348837209,-1.0,0.0,0.0,0.5,0.0625,-1.0,0.0016339869281,0.0,0.0625,0.5,0.5,24,3602,1334,6448,0,0.0,0,0,0,0,0.0,551,46,4,601,0,505,0,0.189494388625,0,563,0,54,5,0,622,509,0.132244437017,379,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3224,14044,379,3224,1
3224,org/apache/jmeter/protocol/jdbc,org/apache/jmeter/protocol/jdbc/AbstractJDBCTestElement.java,176,True,35,39,429,2,16,40,7,3,0.545197740113,503,135,0.268389662028,0.628571428571,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,SECURITY,0.0016339869281,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,2,0.00581395348837,0.00581395348837,0.00290697674419,1.0,1.0,0.0,0.5,0.0625,1.0,0.0016339869281,0.0,0.0625,0.5,0.5,24,3602,1334,6448,0,0.0,0,0,0,0,0.0,551,46,4,601,0,505,0,0.189494388625,0,563,0,54,5,0,622,509,0.132244437017,379,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3224,14044,379,3224,0
3224,org/apache/jmeter/protocol/jdbc,org/apache/jmeter/protocol/jdbc/AbstractJDBCTestElement.java,176,True,0,39,429,2,17,40,1,3,0.518361581921,503,135,0.268389662028,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,PERFORMANCE,0.0522875816993,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00581395348837,0.00581395348837,0.0,0.0,0.71875,0.0288783482143,0.704545454545,0.167767989734,0.4375,0.0424836601307,0.0326797385621,0.167767989734,0.5,0.5,24,3602,1334,6448,0,0.0,0,0,0,0,0.0,551,46,4,601,0,505,0,0.189494388625,0,563,0,54,5,0,622,509,0.132244437017,379,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3224,14044,379,3224,0
7736,org/apache/jmeter/protocol/jdbc/config,org/apache/jmeter/protocol/jdbc/config/DataSourceElement.java,2089,True,17,36,317,3,0,38,5,4,0.556640625,323,131,0.405572755418,1.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,STYLE,0.0245098039216,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0232558139535,0.0232558139535,0.00145348837209,1.0,0.266666666667,0.00931216931217,0.386363636364,0.433865447799,-0.466666666667,0.183006535948,0.16339869281,0.433865447799,-0.875,-0.875,14,5619,2550,8465,0,0.0,0,0,0,0,0.0,780,27,4,811,0,753,0,0.0848781883798,0,961,0,46,8,0,1015,915,0.08335133699,2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4847,14044,265,3110,0
4847,org/apache/jmeter/protocol/jdbc/sampler,org/apache/jmeter/protocol/jdbc/sampler/JDBCSampler.java,945,True,90,3,66,1,12,4,3,2,0.820833333333,74,30,0.405405405405,0.377777777778,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,I18N,0.0898692810458,DM_DEFAULT_ENCODING,19,1,1,0.00145348837209,0.00145348837209,0.00145348837209,1.0,0.563636363636,0.122975206612,0.555555555556,0.000393964901541,0.127272727273,0.0294117647059,0.0277777777778,0.000393964901541,1.0,1.0,5,2911,1203,5757,0,0.0,0,0,0,0,0.0,277,780,22,1079,0,-503,0,0.101743001239,0,338,0,850,24,0,1212,-512,0.0587863336812,378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3223,14044,378,3223,0
11942,org/apache/jmeter/protocol/jms/client,org/apache/jmeter/protocol/jms/client/InitialContextFactory.java,3899,True,33,4,256,1,0,26,4,4,0.449438202247,92,75,0.815217391304,1.0,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BAD_PRACTICE,0.0130718954248,DE_MIGHT_IGNORE,19,3,1,0.00145348837209,0.00145348837209,0.00145348837209,1.0,0.25,0.0234375,0.448275862069,0.0957247003602,-0.5,0.0326797385621,0.0212418300654,0.0957247003602,1.0,1.0,30,9096,3899,11942,0,0.0,0,0,0,0,0.0,170,113,3,286,0,57,0,0.141848181496,0,762,0,490,42,0,1294,272,0.108958977805,386,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,3231,14044,386,3231,0
3820,org/apache/jmeter/protocol/jms/control/gui,org/apache/jmeter/protocol/jms/control/gui/JMSPropertiesPanel.java,583,True,6,10,574,3,8,42,1,6,0.271708683473,230,71,0.308695652174,0.5,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,STYLE,0.133986928105,BC_UNCONFIRMED_CAST,20,3,1,0.00726744186047,0.00145348837209,0.00145348837209,-1.0,0.170731707317,0.0067420186397,0.386363636364,0.433865447799,-0.634146341463,0.183006535948,0.16339869281,0.433865447799,-1.0,-1.0,3,974,583,3820,3,0.00284090909091,0,3,0,6,0.00208763774105,2,2,0,4,1,0,1,0.0680871212121,2,490,0,409,12,0,911,81,0.0884673008443,85,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2930,14044,85,2930,1
11942,org/apache/jmeter/protocol/jms/control/gui,org/apache/jmeter/protocol/jms/control/gui/JMSPublisherGui.java,3899,True,28,14,574,1,8,42,1,6,0.682051282051,255,83,0.325490196078,0.107142857143,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,STYLE,0.133986928105,BC_UNCONFIRMED_CAST,20,3,1,0.00726744186047,0.00290697674419,0.00145348837209,-1.0,0.170731707317,0.0067420186397,0.386363636364,0.433865447799,-0.634146341463,0.183006535948,0.16339869281,0.433865447799,-1.0,-1.0,33,5619,2550,8465,3,0.0,0,3,0,6,0.00208763774105,169,248,6,423,0,-79,0,0.105318553056,0,490,0,409,12,0,911,81,0.0884673008443,656,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3501,14044,85,2930,1
11942,org/apache/jmeter/protocol/jms/control/gui,org/apache/jmeter/protocol/jms/control/gui/JMSPublisherGui.java,3899,True,5,14,574,1,8,42,1,6,0.4,255,83,0.325490196078,0.4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,STYLE,0.133986928105,BC_UNCONFIRMED_CAST,20,3,1,0.00726744186047,0.00290697674419,0.00145348837209,-1.0,0.170731707317,0.0067420186397,0.386363636364,0.433865447799,-0.634146341463,0.183006535948,0.16339869281,0.433865447799,-1.0,-1.0,33,5619,2550,8465,3,0.0,0,3,0,6,0.00208763774105,169,248,6,423,0,-79,0,0.105318553056,0,490,0,409,12,0,911,81,0.0884673008443,656,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3501,14044,85,2930,1
11942,org/apache/jmeter/protocol/jms/control/gui,org/apache/jmeter/protocol/jms/control/gui/JMSSubscriberGui.java,3899,True,24,9,574,1,8,42,1,6,0.748251748252,198,45,0.227272727273,0.125,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,STYLE,0.133986928105,BC_UNCONFIRMED_CAST,20,3,1,0.00726744186047,0.00290697674419,0.00145348837209,-1.0,0.170731707317,0.0067420186397,0.386363636364,0.433865447799,-0.634146341463,0.183006535948,0.16339869281,0.433865447799,-1.0,-1.0,22,5619,2550,8465,3,0.0,0,3,0,6,0.00208763774105,278,116,6,400,0,162,0,0.0646537145761,0,490,0,409,12,0,911,81,0.0884673008443,656,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3501,14044,85,2930,1
11942,org/apache/jmeter/protocol/jms/control/gui,org/apache/jmeter/protocol/jms/control/gui/JMSSubscriberGui.java,3899,True,22,9,574,1,8,42,1,6,0.503496503497,198,45,0.227272727273,0.0909090909091,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,STYLE,0.133986928105,BC_UNCONFIRMED_CAST,20,3,1,0.00726744186047,0.00290697674419,0.00145348837209,-1.0,0.170731707317,0.0067420186397,0.386363636364,0.433865447799,-0.634146341463,0.183006535948,0.16339869281,0.433865447799,-1.0,-1.0,22,5619,2550,8465,3,0.0,0,3,0,6,0.00208763774105,278,116,6,400,0,162,0,0.0646537145761,0,490,0,409,12,0,911,81,0.0884673008443,656,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3501,14044,85,2930,1
3820,org/apache/jmeter/protocol/jms/sampler,org/apache/jmeter/protocol/jms/sampler/JMSProperties.java,583,True,0,16,1232,1,5,180,1,12,0.193548387097,104,121,1.16346153846,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,STYLE,0.196078431373,RI_REDUNDANT_INTERFACES,20,3,0,0.0203488372093,0.00145348837209,0.0,0.0,0.833333333333,0.00661375661376,0.386363636364,0.433865447799,0.666666666667,0.183006535948,0.16339869281,0.433865447799,0.285714285714,1.0,2,974,583,3820,0,0.0,0,0,0,0,0.0,212,1,0,213,0,211,0,0.157118198257,0,2202,0,872,126,0,3200,1330,0.0762082272056,918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3763,14044,379,3224,1
3820,org/apache/jmeter/protocol/jms/sampler,org/apache/jmeter/protocol/jms/sampler/JMSProperty.java,583,True,0,11,1232,1,5,180,1,12,0.27485380117,68,81,1.19117647059,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,STYLE,0.196078431373,RI_REDUNDANT_INTERFACES,20,3,0,0.0203488372093,0.00145348837209,0.0,0.0,0.833333333333,0.00661375661376,0.386363636364,0.433865447799,0.666666666667,0.183006535948,0.16339869281,0.433865447799,0.285714285714,1.0,2,974,583,3820,0,0.0,0,0,0,0,0.0,142,1,0,143,0,141,0,0.0917898614933,0,2202,0,872,126,0,3200,1330,0.0762082272056,918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3763,14044,379,3224,1
