F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-String,F3-long,F3-int,F3-String[],F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-NA,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-NA,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-NA,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F1-delete,F1-NA,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-uname,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-Set,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-Length,F8-GenerateKey,F8-Get,F8-BFT,F8-Checksum,F8-Touch,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-NA,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-size,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,status
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,3,12,2796,1,4,346,1,49,0.242798353909,160,38,0.2375,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,CORRECTNESS,0.0698438783895,IJU_TEARDOWN_NO_SUPER,7,2,1,0.0502431118314,0.00729335494327,0.000810372771475,1.0,0.764705882353,0.0149942329873,0.6875,0.30950160395,0.529411764706,0.0,0.063270336894,0.30950160395,-0.129032258065,0.777777777778,18,10786,4092,11499,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1711,13497,63,775,close
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,14,12,2796,1,8,346,1,49,0.652263374486,160,38,0.2375,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,EXPERIMENTAL,0.00493015612161,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,2,0.0502431118314,0.00729335494327,0.00162074554295,1.0,0.833333333333,0.0694444444444,0.727272727273,0.00160384024908,0.666666666667,0.0,0.013147082991,0.00160384024908,-0.129032258065,0.777777777778,17,10785,4092,11498,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1711,13497,63,775,close
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,26,12,2796,1,8,346,1,49,0.775720164609,160,38,0.2375,0.403846153846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,EXPERIMENTAL,0.00493015612161,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,2,0.0502431118314,0.00729335494327,0.00162074554295,1.0,0.833333333333,0.0694444444444,0.727272727273,0.00160384024908,0.666666666667,0.0,0.013147082991,0.00160384024908,-0.129032258065,0.777777777778,11,6528,3461,7241,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1711,13497,63,775,close
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,20,12,2796,1,8,346,1,49,0.70987654321,160,38,0.2375,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,EXPERIMENTAL,0.00493015612161,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,2,0.0502431118314,0.00729335494327,0.00162074554295,1.0,0.833333333333,0.0694444444444,0.727272727273,0.00160384024908,0.666666666667,0.0,0.013147082991,0.00160384024908,-0.129032258065,0.777777777778,11,6528,3461,7241,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1711,13497,63,775,close
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,7,12,2796,1,8,346,1,49,0.650205761317,160,38,0.2375,0.428571428571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,BAD_PRACTICE,0.0180772391126,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.0502431118314,0.00729335494327,0.00162074554295,1.0,0.363636363636,0.00925619834711,0.258964143426,0.317337256334,-0.272727272727,0.00246507806081,0.05094494659,0.317337256334,-0.129032258065,0.777777777778,5,4915,2946,5628,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1711,13497,63,775,close
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,13,12,2796,1,8,346,1,49,0.77366255144,160,38,0.2375,0.769230769231,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,BAD_PRACTICE,0.0180772391126,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.0502431118314,0.00729335494327,0.00162074554295,1.0,0.363636363636,0.00925619834711,0.258964143426,0.317337256334,-0.272727272727,0.00246507806081,0.05094494659,0.317337256334,-0.129032258065,0.777777777778,5,4915,2946,5628,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1711,13497,63,775,close
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,10,12,2796,1,8,346,1,49,0.707818930041,160,38,0.2375,0.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,BAD_PRACTICE,0.0180772391126,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.0502431118314,0.00729335494327,0.00162074554295,1.0,0.363636363636,0.00925619834711,0.258964143426,0.317337256334,-0.272727272727,0.00246507806081,0.05094494659,0.317337256334,-0.129032258065,0.777777777778,5,4915,2946,5628,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1711,13497,63,775,close
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,33,12,2796,1,8,346,1,49,0.82304526749,160,38,0.2375,0.181818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,BAD_PRACTICE,0.0649137222679,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0502431118314,0.00729335494327,0.000810372771475,1.0,0.0632911392405,0.00237141483737,0.258964143426,0.317337256334,-0.873417721519,0.00246507806081,0.05094494659,0.317337256334,-0.129032258065,0.777777777778,18,10786,4092,11499,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1711,13497,63,775,close
11499,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,4092,True,10,12,2796,1,8,346,1,49,0.283950617284,160,38,0.2375,0.9,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,BAD_PRACTICE,0.0649137222679,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0502431118314,0.00729335494327,0.000810372771475,-1.0,0.0632911392405,0.00237141483737,0.258964143426,0.317337256334,-0.873417721519,0.00246507806081,0.05094494659,0.317337256334,-0.129032258065,0.777777777778,10,6154,3404,6867,0,0.0,0,0,0,0,0.0,340,4,2,346,0,336,0,0.0856988069543,0,9628,0,6720,405,0,16753,2908,0.0680033116688,996,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1711,13497,63,775,open
11480,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,4085,True,112,16,2796,1,16,346,23,49,0.657509157509,276,201,0.728260869565,0.0625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,I18N,0.136400986031,DM_DEFAULT_ENCODING,19,1,4,0.0502431118314,0.0032414910859,0.0032414910859,0.5,0.186746987952,0.0759362752214,0.164021164021,0.00342742566502,-0.626506024096,0.000821692686935,0.0246507806081,0.00342742566502,-0.129032258065,0.5,3,122,308,835,0,0.0,0,0,0,0,0.0,952,556,37,1545,0,396,0,0.0900860096495,0,9628,0,6720,405,0,16753,2908,0.0680033116688,63,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,775,13497,63,775,close
11480,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,4085,True,112,16,2796,1,20,346,23,49,0.663003663004,276,201,0.728260869565,0.0892857142857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,I18N,0.136400986031,DM_DEFAULT_ENCODING,19,1,4,0.0502431118314,0.0032414910859,0.0032414910859,0.5,0.186746987952,0.0759362752214,0.164021164021,0.00342742566502,-0.626506024096,0.000821692686935,0.0246507806081,0.00342742566502,-0.129032258065,0.5,3,122,308,835,0,0.0,0,0,0,0,0.0,952,556,37,1545,0,396,0,0.0900860096495,0,9628,0,6720,405,0,16753,2908,0.0680033116688,63,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,775,13497,63,775,close
11480,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/ReplaceRegExp.java,4085,True,112,16,2796,1,20,346,23,49,0.668498168498,276,201,0.728260869565,0.107142857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,BAD_PRACTICE,0.0156121610518,OS_OPEN_STREAM,16,2,4,0.0502431118314,0.0032414910859,0.0032414910859,0.5,0.473684210526,0.00997229916898,0.258964143426,0.317337256334,-0.0526315789474,0.00246507806081,0.05094494659,0.317337256334,-0.129032258065,0.5,78,10767,4085,11480,0,0.0,0,0,0,0,0.0,952,556,37,1545,0,396,0,0.0900860096495,0,9628,0,6720,405,0,16753,2908,0.0680033116688,63,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,775,13497,63,775,close
