F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-char[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-Class,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Runtime,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.Boolean,F6-java.lang.StringBuffer,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F6-org.apache.derby.client.net.NetConnection,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-executeUpdate,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-indexName,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-String[],F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-EmbeddedBaseDataSource,F8-DDdependableFinder,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-ClientBaseDataSourceRoot,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-RealTableScanStatistics,F8-RealHashTableStatistics,F8-NA,F8-ByteArray,F8-StatementKey,F8-NetworkServerControlImpl,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-rowResult,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-serialVersionUID,F11-portingOnly,F11-out,F11-IS_AT_LEAST_JDBC2,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
7392,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTABLEPERMSRowFactory.java,2759,True,44,11,8437,1,12,651,7,52,0.662125340599,285,48,0.168421052632,0.272727272727,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.039479039479,BC_UNCONFIRMED_CAST,20,3,2,0.0404411764706,0.00183823529412,0.000735294117647,-1.0,0.0412371134021,0.00101375933026,0.0347826086957,0.12810082212,-0.917525773196,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,13,6636,2759,7392,69,0.0,3,57,12,129,0.00825006515885,54,30,0,84,0,24,0,0.0191452387399,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,2058,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2814,8135,17,772,open
7392,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTABLEPERMSRowFactory.java,2759,True,11,11,8437,1,8,651,1,52,0.74931880109,285,48,0.168421052632,0.181818181818,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.039479039479,BC_UNCONFIRMED_CAST,20,3,1,0.0404411764706,0.00183823529412,0.000367647058824,-1.0,0.0412371134021,0.00101375933026,0.0347826086957,0.12810082212,-0.917525773196,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,13,6636,2759,7392,69,0.0,3,57,12,129,0.00825006515885,54,30,0,84,0,24,0,0.0191452387399,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,2058,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2814,8135,17,772,open
7392,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTABLEPERMSRowFactory.java,2759,True,10,11,8437,1,8,651,4,52,0.871934604905,285,48,0.168421052632,0.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.039479039479,BC_UNCONFIRMED_CAST,20,3,1,0.0404411764706,0.00183823529412,0.000367647058824,-1.0,0.0412371134021,0.00101375933026,0.0347826086957,0.12810082212,-0.917525773196,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,13,6636,2759,7392,69,0.0,3,57,12,129,0.00825006515885,54,30,0,84,0,24,0,0.0191452387399,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,2058,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2814,8135,17,772,open
7392,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTABLEPERMSRowFactory.java,2759,True,22,11,8437,1,11,651,4,52,0.610354223433,285,48,0.168421052632,0.52479338843,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,STYLE,0.024827024827,SF_SWITCH_NO_DEFAULT,19,2,2,0.0404411764706,0.00183823529412,0.000735294117647,-1.0,0.0,0.0,0.0347826086957,0.12810082212,-1.0,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,13,6636,2759,7392,69,0.0,3,57,12,129,0.00825006515885,54,30,0,84,0,24,0,0.0191452387399,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,2058,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2814,8135,17,772,open
8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTABLESRowFactory.java,3245,True,55,8,8437,1,0,651,10,52,0.325688073394,256,105,0.41015625,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,STYLE,0.039479039479,BC_UNCONFIRMED_CAST,17,2,2,0.0404411764706,0.00110294117647,0.000735294117647,-1.0,0.0412371134021,0.00101375933026,0.0347826086957,0.12810082212,-0.917525773196,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,16,7379,3245,8135,69,0.0,3,57,12,129,0.00825006515885,37,16,0,53,0,21,0,0.00782700384545,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,2058,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2814,8135,17,772,open
8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTABLESRowFactory.java,3245,True,55,8,8437,1,0,651,10,52,0.323394495413,256,105,0.41015625,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,STYLE,0.039479039479,BC_UNCONFIRMED_CAST,17,2,2,0.0404411764706,0.00110294117647,0.000735294117647,-1.0,0.0412371134021,0.00101375933026,0.0347826086957,0.12810082212,-0.917525773196,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,16,7379,3245,8135,69,0.0,3,57,12,129,0.00825006515885,37,16,0,53,0,21,0,0.00782700384545,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,2058,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2814,8135,17,772,open
8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTABLESRowFactory.java,3245,True,15,8,8437,1,0,651,3,52,0.550458715596,256,105,0.41015625,1.0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,STYLE,0.024827024827,SF_SWITCH_NO_DEFAULT,19,2,1,0.0404411764706,0.00110294117647,0.000367647058824,-1.0,0.0,0.0,0.0347826086957,0.12810082212,-1.0,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,16,7378,3245,8134,69,0.0,3,57,12,129,0.00825006515885,37,16,0,53,0,21,0,0.00782700384545,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,2058,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2814,8135,17,772,open
8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTRIGGERSRowFactory.java,3245,True,63,5,8437,1,0,651,2,52,0.343815513627,310,91,0.293548387097,1.0,47,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,STYLE,0.039479039479,BC_UNCONFIRMED_CAST,17,2,1,0.0404411764706,0.000367647058824,0.000367647058824,-1.0,0.0412371134021,0.00101375933026,0.0347826086957,0.12810082212,-0.917525773196,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,16,7379,3245,8135,69,0.0119047619048,3,57,12,129,0.00825006515885,21,5,0,26,0,16,1,0.00342468518493,1,4467,0,1044,1929,1,7440,3423,0.0460439419858,188,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,943,8135,17,772,open
1696,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSUSERSRowFactory.java,559,True,27,4,8437,1,16,651,6,52,0.512096774194,149,58,0.389261744966,0.333333333333,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,STYLE,0.039479039479,BC_UNCONFIRMED_CAST,17,2,1,0.0404411764706,0.000367647058824,0.000367647058824,-1.0,0.0412371134021,0.00101375933026,0.0347826086957,0.12810082212,-0.917525773196,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,1,954,569,1710,69,0.0,3,57,12,129,0.00825006515885,3,3,0,6,0,0,0,0.0203389830508,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,8135,17,772,open
7482,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSVIEWSRowFactory.java,2802,True,35,4,8437,1,0,651,5,52,0.432727272727,162,65,0.401234567901,1.0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,STYLE,0.039479039479,BC_UNCONFIRMED_CAST,17,2,1,0.0404411764706,0.000367647058824,0.000367647058824,-1.0,0.0412371134021,0.00101375933026,0.0347826086957,0.12810082212,-0.917525773196,0.00895400895401,0.00569800569801,0.12810082212,-0.927272727273,-1.0,17,7379,3245,8135,69,0.0,3,57,12,129,0.00825006515885,15,6,17,38,0,9,0,0.00283549684937,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,2058,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2814,8135,17,772,open
1538,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SequenceGenerator.java,439,True,7,12,8437,1,0,651,2,52,0.5442043222,206,231,1.1213592233,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,PERFORMANCE,0.0838420838421,DM_NUMBER_CTOR,18,2,1,0.0404411764706,0.000367647058824,0.000367647058824,1.0,0.315533980583,0.01349826798,0.201629327902,0.140921342955,-0.368932038835,0.00407000407,0.036223036223,0.140921342955,-0.927272727273,1.0,3,2052,1239,2808,69,0.0,3,57,12,129,0.00825006515885,25,31,2,58,0,-6,0,0.111894595774,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,646,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1401,8135,17,772,close
1677,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SequenceUpdater.java,536,True,52,19,8437,2,16,651,11,52,0.608849557522,275,213,0.774545454545,0.25,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,PERFORMANCE,0.0838420838421,DM_NUMBER_CTOR,18,2,1,0.0404411764706,0.000367647058824,0.000367647058824,1.0,0.315533980583,0.01349826798,0.201629327902,0.140921342955,-0.368932038835,0.00407000407,0.036223036223,0.140921342955,-0.927272727273,1.0,14,2052,1239,2808,69,0.0,3,57,12,129,0.00825006515885,431,5,0,436,0,426,0,0.0912808659303,0,4467,0,1044,1929,0,7440,3423,0.0460439419858,675,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1430,8135,17,772,close
