F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-abstract,F17-static,F17-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-compare,F1-pushFollow,F1-write,F1-assertEquals,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-org.apache.cassandra.stress.settings.SettingsCommand$Options,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-id,F9-dataDir,F9-displayPrefix,F9-max,F9-tries,F9-options,F9-firstInsertedKey,F9-wrapped,F9-key_cache_size,F9-delta,F9-planId,F9-keyspaceName,F9-min,F9-identityDistributions,F9-dclocal_read_repair_chance,F9-NA,F9-truncate,F9-generate,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-NoSpamLogStatement,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-SamplerResult<S>,F8-DistributionQuantized,F8-NA,F8-SettingsPopulation,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
4521,org/apache/cassandra/hadoop/cql3,org/apache/cassandra/hadoop/cql3/CqlInputFormat.java,464,True,0,2,71,3,12,121,1,22,0.730769230769,35,36,1.02857142857,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,PERFORMANCE,0.0908063300678,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.000462036038811,5.13373376457e-05,0.0,0.0,0.365145228216,0.0154542793685,0.25641025641,0.102865614018,-0.165975103734,0.00678221552374,0.0467219291635,0.102865614018,-0.333333333333,1.0,7,2308,468,4551,377,0.062188325022,8,61,316,446,0.0484104450398,212,56,0,268,0,156,212,0.029760279225,212,2745,0,288,20,212,3053,2457,0.124424754355,116,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2357,13775,83,2324,0
2638,org/apache/cassandra/hadoop/cql3,org/apache/cassandra/hadoop/cql3/CqlRecordReader.java,73,True,3,18,71,4,8,121,1,22,0.37520661157,461,62,0.134490238612,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,PERFORMANCE,0.00188394875659,DM_NUMBER_CTOR,18,2,1,0.000462036038811,5.13373376457e-05,5.13373376457e-05,-1.0,0.0,0.0,0.25641025641,0.102865614018,-1.0,0.00678221552374,0.0467219291635,0.102865614018,-0.333333333333,-1.0,30,2278,464,4521,377,0.0541757850272,8,61,316,446,0.0484104450398,786,64,5,855,23,722,54,0.119036298432,79,2745,2,288,20,31,3053,2457,0.124424754355,83,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2324,13775,83,2324,1
6030,org/apache/cassandra/hadoop/cql3,org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java,756,True,25,10,71,3,0,121,7,22,0.281862745098,284,82,0.288732394366,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,I18N,0.0312735493595,DM_CONVERT_CASE,20,3,2,0.000462036038811,0.000308024025874,0.000102674675291,1.0,0.10843373494,0.0483379300334,0.134408602151,0.00015897271627,-0.78313253012,0.00188394875659,0.00791258477769,0.00015897271627,-0.333333333333,-0.333333333333,31,3765,746,6008,377,0.158067969304,8,61,316,446,0.0484104450398,371,34,1,406,8,337,25,0.0784296101655,33,2745,0,288,20,17,3053,2457,0.124424754355,90,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,2330,13775,83,2324,0
6030,org/apache/cassandra/hadoop/cql3,org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java,756,True,25,10,71,3,0,121,7,22,0.259803921569,284,82,0.288732394366,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,STYLE,0.0388093443858,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.000462036038811,0.000308024025874,0.000102674675291,1.0,0.0291262135922,0.000975099216345,0.061433447099,0.089737984519,-0.941747572816,0.00301431801055,0.0244913338357,0.089737984519,-0.333333333333,-0.333333333333,33,3787,756,6030,377,0.158067969304,8,61,316,446,0.0484104450398,371,34,1,406,8,337,25,0.0784296101655,33,2745,0,288,20,17,3053,2457,0.124424754355,90,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,2330,13775,83,2324,0
6030,org/apache/cassandra/hadoop/cql3,org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java,756,True,6,10,71,3,0,121,3,22,0.975490196078,284,82,0.288732394366,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,PERFORMANCE,0.000753579502638,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.000462036038811,0.000308024025874,5.13373376457e-05,-1.0,0.0,0.0,0.25641025641,0.102865614018,-1.0,0.00678221552374,0.0467219291635,0.102865614018,-0.333333333333,-0.333333333333,28,3515,702,5758,377,0.158067969304,8,61,316,446,0.0484104450398,371,34,1,406,8,337,25,0.0784296101655,33,2745,0,288,20,17,3053,2457,0.124424754355,90,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2330,13775,83,2324,1
6030,org/apache/cassandra/hadoop/cql3,org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java,756,True,0,10,71,3,0,121,1,22,0.764705882353,284,82,0.288732394366,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,PERFORMANCE,0.00113036925396,BX_UNBOXING_IMMEDIATELY_REBOXED,18,2,1,0.000462036038811,0.000308024025874,5.13373376457e-05,-1.0,0.0,0.0,0.25641025641,0.102865614018,-1.0,0.00678221552374,0.0467219291635,0.102865614018,-0.333333333333,-0.333333333333,33,3787,756,6030,377,0.158067969304,8,61,316,446,0.0484104450398,371,34,1,406,8,337,25,0.0784296101655,33,2745,0,288,20,17,3053,2457,0.124424754355,90,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,2330,13775,83,2324,1
6030,org/apache/cassandra/hadoop/cql3,org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java,756,True,0,10,71,3,0,121,1,22,0.625,284,82,0.288732394366,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,STYLE,0.0229841748304,REC_CATCH_EXCEPTION,20,3,2,0.000462036038811,0.000308024025874,0.000102674675291,-1.0,0.131147540984,0.00392923667164,0.061433447099,0.089737984519,-0.72131147541,0.00301431801055,0.0244913338357,0.089737984519,-0.333333333333,-0.333333333333,33,3787,756,6030,377,0.158067969304,8,61,316,446,0.0484104450398,371,34,1,406,8,337,25,0.0784296101655,33,2745,0,288,20,17,3053,2457,0.124424754355,90,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,2330,13775,83,2324,1
3289,org/apache/cassandra/hadoop/pig,org/apache/cassandra/hadoop/pig/AbstractCassandraStorage.java,233,True,7,38,1428,3,8,91,5,8,0.905172413793,666,65,0.0975975975976,0.285714285714,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,I18N,0.0312735493595,DM_CONVERT_CASE,20,3,1,0.000667385389394,0.000205349350583,5.13373376457e-05,-1.0,0.10843373494,0.0483379300334,0.134408602151,0.00015897271627,-0.78313253012,0.00188394875659,0.00791258477769,0.00015897271627,-0.538461538462,-1.0,43,3689,735,5932,882,0.245766913609,57,2089,-1207,3028,0.114052205716,953,892,24,1869,678,61,1,0.21664518836,679,4023,0,3718,318,-677,8059,305,0.187225278177,135,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2378,13775,116,2357,1
3289,org/apache/cassandra/hadoop/pig,org/apache/cassandra/hadoop/pig/AbstractCassandraStorage.java,233,True,9,38,1428,3,12,91,3,8,0.929802955665,666,65,0.0975975975976,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,I18N,0.0388093443858,DM_DEFAULT_ENCODING,19,1,2,0.000667385389394,0.000205349350583,0.000102674675291,-1.0,0.155339805825,0.0656046752757,0.134408602151,0.00015897271627,-0.660194174757,0.00188394875659,0.00791258477769,0.00015897271627,-0.538461538462,-1.0,40,3546,707,5789,882,0.245766913609,57,2089,-1207,3028,0.114052205716,953,892,24,1869,678,61,1,0.21664518836,679,4023,0,3718,318,-677,8059,305,0.187225278177,135,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2378,13775,116,2357,1
3289,org/apache/cassandra/hadoop/pig,org/apache/cassandra/hadoop/pig/AbstractCassandraStorage.java,233,True,9,38,1428,3,0,91,3,8,0.923645320197,666,65,0.0975975975976,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,STYLE,0.00263752825923,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,2,0.000667385389394,0.000205349350583,0.000102674675291,-1.0,0.142857142857,0.00422237860662,0.061433447099,0.089737984519,-0.571428571429,0.00301431801055,0.0244913338357,0.089737984519,-0.538461538462,-1.0,43,3689,735,5932,882,0.245766913609,57,2089,-1207,3028,0.114052205716,953,892,24,1869,678,61,1,0.21664518836,679,4023,0,3718,318,-677,8059,305,0.187225278177,135,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2378,13775,116,2357,1
3289,org/apache/cassandra/hadoop/pig,org/apache/cassandra/hadoop/pig/AbstractCassandraStorage.java,233,True,34,38,1428,3,0,91,5,8,0.665024630542,666,65,0.0975975975976,1.0,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,STYLE,0.0229841748304,REC_CATCH_EXCEPTION,20,3,1,0.000667385389394,0.000205349350583,5.13373376457e-05,-1.0,0.131147540984,0.00392923667164,0.061433447099,0.089737984519,-0.72131147541,0.00301431801055,0.0244913338357,0.089737984519,-0.538461538462,-1.0,43,3689,735,5932,882,0.245766913609,57,2089,-1207,3028,0.114052205716,953,892,24,1869,678,61,1,0.21664518836,679,4023,0,3718,318,-677,8059,305,0.187225278177,135,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2378,13775,116,2357,1
2638,org/apache/cassandra/hadoop/pig,org/apache/cassandra/hadoop/pig/CassandraStorage.java,73,True,60,26,1428,2,8,91,13,8,0.788740920097,683,77,0.112737920937,0.075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,I18N,0.0388093443858,DM_DEFAULT_ENCODING,19,1,1,0.000667385389394,0.000154012012937,5.13373376457e-05,-1.0,0.155339805825,0.0656046752757,0.134408602151,0.00015897271627,-0.660194174757,0.00188394875659,0.00791258477769,0.00015897271627,-0.538461538462,-1.0,56,5512,1132,7755,882,0.172777148181,57,2089,-1207,3028,0.114052205716,1483,2549,256,4288,1256,-1066,545,0.200351412236,1823,4023,22,3718,318,-711,8059,305,0.187225278177,116,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,2357,13775,116,2357,1
