F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-File,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-input,F7-^,F7---,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-static,F17-final,F17-NA,F2-Class,F2-Process,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-StandardTokenizerImpl,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-pushFollow,F1-assertEquals,F1-write,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-createTempFile,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-org.apache.cassandra.db.commitlog.CommitLogReplayer$ReplayFilter,F5-java.io.BufferedReader,F5-java.io.OutputStream,F9-dataDir,F9-description,F9-bloom_filter_fp_chance,F9-displayPrefix,F9-max,F9-tries,F9-visits,F9-string,F9-key_cache_size,F9-delta,F9-distribution,F9-keyspaceName,F9-insert,F9-min,F9-dclocal_read_repair_chance,F9-NA,F9-userTypes,F9-out,F9-delegate,F9-batchsize,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-Raw,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-DistributionQuantized,F8-KeyspaceMetricNameFactory,F8-NA,F8-SettingsPopulation,F8-UTMetaData,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
5056,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/SSTableSimpleUnsortedWriter.java,379,True,0,11,2217,5,4,499,1,142,0.859649122807,154,47,0.305194805195,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,BAD_PRACTICE,0.0673114119923,SE_NO_SERIALVERSIONID,19,3,0,0.00410593307329,0.000102648326832,0.0,0.0,0.442528735632,0.00913692791748,0.404634581105,0.330751671836,-0.103448275862,0.00425531914894,0.0847195357834,0.330751671836,-0.25,0.0,22,5388,1108,8538,1203,0.0854609929078,185,2878,-1675,4266,0.0590624404437,99,31,3,133,2,68,3,0.064147247782,5,10024,0,6839,1074,1,17937,3185,0.0763113998106,89,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,3238,13775,7,3156,0
3373,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/SSTableUtils.java,69,True,0,6,2217,4,4,499,1,142,0.174311926606,161,33,0.204968944099,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,MALICIOUS_CODE,0.0100580270793,MS_SHOULD_BE_FINAL,16,1,0,0.00410593307329,0.000153972490248,0.0,0.0,0.307692307692,0.0193652501345,0.252747252747,0.201630101588,-0.384615384615,0.000386847195358,0.00851063829787,0.201630101588,-0.25,-1.0,47,9164,1722,12314,1203,0.00404141129163,185,2878,-1675,4266,0.0590624404437,193,91,6,290,3,102,3,0.0283741584336,6,10024,0,6839,1074,0,17937,3185,0.0763113998106,36,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,3183,13775,7,3156,1
3373,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/SSTableUtils.java,69,True,0,6,2217,4,4,499,1,142,0.169724770642,161,33,0.204968944099,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,MALICIOUS_CODE,0.0100580270793,MS_SHOULD_BE_FINAL,16,1,0,0.00410593307329,0.000153972490248,0.0,0.0,0.307692307692,0.0193652501345,0.252747252747,0.201630101588,-0.384615384615,0.000386847195358,0.00851063829787,0.201630101588,-0.25,-1.0,12,2773,552,5923,1203,0.00404141129163,185,2878,-1675,4266,0.0590624404437,193,91,6,290,3,102,3,0.0283741584336,6,10024,0,6839,1074,0,17937,3185,0.0763113998106,36,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,3183,13775,7,3156,1
3373,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/SSTableUtils.java,69,True,12,6,2217,4,8,499,3,142,0.279816513761,161,33,0.204968944099,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,BAD_PRACTICE,0.0112185686654,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.00410593307329,0.000153972490248,5.13241634161e-05,-1.0,0.448275862069,0.00916017087242,0.404634581105,0.330751671836,-0.0689655172414,0.00425531914894,0.0847195357834,0.330751671836,-0.25,-1.0,12,2773,552,5923,1203,0.00404141129163,185,2878,-1675,4266,0.0590624404437,193,91,6,290,3,102,3,0.0283741584336,6,10024,0,6839,1074,0,17937,3185,0.0763113998106,36,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,3183,13775,7,3156,1
3252,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/SSTableWriter.java,37,True,14,27,2217,4,12,499,3,142,0.208759124088,546,63,0.115384615385,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,STYLE,0.00464216634429,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.00410593307329,0.000153972490248,5.13241634161e-05,-1.0,0.416666666667,0.00838122605364,0.166089965398,0.765813119486,-0.0833333333333,0.00773694390716,0.0676982591876,0.765813119486,-0.25,-1.0,17,1245,252,4395,1203,0.0706258411494,185,2878,-1675,4266,0.0590624404437,1228,1433,253,2914,539,-205,68,0.0679963719711,625,10024,18,6839,1074,-471,17937,3185,0.0763113998106,16,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,3167,13775,7,3156,1
3252,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/SSTableWriter.java,37,True,40,27,2217,4,11,499,9,142,0.759854014599,546,63,0.115384615385,0.234375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,STYLE,0.0943907156673,SF_SWITCH_NO_DEFAULT,19,2,1,0.00410593307329,0.000153972490248,5.13241634161e-05,-1.0,0.0245901639344,0.000827085785245,0.166089965398,0.765813119486,-0.946721311475,0.00773694390716,0.0676982591876,0.765813119486,-0.25,-1.0,235,9278,1763,12428,1203,0.0706258411494,185,2878,-1675,4266,0.0590624404437,1228,1433,253,2914,539,-205,68,0.0679963719711,625,10024,18,6839,1074,-471,17937,3185,0.0763113998106,16,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,3167,13775,7,3156,1
3252,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/SSTableWriter.java,37,True,20,27,2217,4,11,499,6,142,0.721167883212,546,63,0.115384615385,0.6125,23,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,STYLE,0.0943907156673,SF_SWITCH_NO_DEFAULT,19,2,1,0.00410593307329,0.000153972490248,5.13241634161e-05,-1.0,0.0245901639344,0.000827085785245,0.166089965398,0.765813119486,-0.946721311475,0.00773694390716,0.0676982591876,0.765813119486,-0.25,-1.0,235,9278,1763,12428,1203,0.0706258411494,185,2878,-1675,4266,0.0590624404437,1228,1433,253,2914,539,-205,68,0.0679963719711,625,10024,18,6839,1074,-471,17937,3185,0.0763113998106,16,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,3167,13775,7,3156,1
5065,org/apache/cassandra/io/sstable/metadata,org/apache/cassandra/io/sstable/metadata/MetadataComponent.java,383,True,3,2,67,1,8,60,1,16,0.941176470588,9,23,2.55555555556,0.666666666667,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BAD_PRACTICE,0.00464216634429,EQ_COMPARETO_USE_OBJECT_EQUALS,19,3,1,5.13241634161e-05,5.13241634161e-05,5.13241634161e-05,-1.0,0.416666666667,0.00900205761317,0.404634581105,0.330751671836,-0.166666666667,0.00425531914894,0.0847195357834,0.330751671836,-1.0,-1.0,0,1915,383,5065,8,0.0,0,8,0,16,0.00660579752321,26,0,0,26,0,26,0,0.0121099208197,0,752,0,29,11,0,792,723,0.0162319643942,1916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5065,13775,39,3190,1
6952,org/apache/cassandra/io/util,org/apache/cassandra/io/util/BufferedRandomAccessFileTest.java,777,True,4,22,3175,13,0,428,1,158,0.159153005464,531,50,0.0941619585687,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,23,I18N,0.0394584139265,DM_DEFAULT_ENCODING,19,1,2,0.00574830630261,0.00118045575857,0.000102648326832,-1.0,0.529411764706,0.124567474048,0.377049180328,0.00857516425007,0.137254901961,0.0027079303675,0.0251450676983,0.00857516425007,-0.678571428571,-0.0434782608696,16,7354,1401,10504,48,0.0,1,68,-20,117,0.00345181387401,853,311,135,1299,0,542,0,0.228871093943,0,3465,0,937,603,0,5005,2528,0.0440840830643,557,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3705,13775,8,3157,1
6952,org/apache/cassandra/io/util,org/apache/cassandra/io/util/BufferedRandomAccessFileTest.java,777,True,2,22,3175,13,0,428,1,158,0.0737704918033,531,50,0.0941619585687,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,23,I18N,0.0394584139265,DM_DEFAULT_ENCODING,19,1,2,0.00574830630261,0.00118045575857,0.000102648326832,-1.0,0.529411764706,0.124567474048,0.377049180328,0.00857516425007,0.137254901961,0.0027079303675,0.0251450676983,0.00857516425007,-0.678571428571,-0.0434782608696,16,7354,1401,10504,48,0.0,1,68,-20,117,0.00345181387401,853,311,135,1299,0,542,0,0.228871093943,0,3465,0,937,603,0,5005,2528,0.0440840830643,557,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3705,13775,8,3157,1
6952,org/apache/cassandra/io/util,org/apache/cassandra/io/util/BufferedRandomAccessFileTest.java,777,True,2,22,3175,13,0,428,1,158,0.293715846995,531,50,0.0941619585687,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,23,I18N,0.0394584139265,DM_DEFAULT_ENCODING,19,1,1,0.00574830630261,0.00118045575857,5.13241634161e-05,-1.0,0.529411764706,0.124567474048,0.377049180328,0.00857516425007,0.137254901961,0.0027079303675,0.0251450676983,0.00857516425007,-0.678571428571,-0.0434782608696,16,7354,1401,10504,48,0.0,1,68,-20,117,0.00345181387401,853,311,135,1299,0,542,0,0.228871093943,0,3465,0,937,603,0,5005,2528,0.0440840830643,557,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3705,13775,8,3157,1
6952,org/apache/cassandra/io/util,org/apache/cassandra/io/util/BufferedRandomAccessFileTest.java,777,True,60,22,3175,13,8,428,3,158,0.926229508197,531,50,0.0941619585687,0.95,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,23,I18N,0.0394584139265,DM_DEFAULT_ENCODING,19,1,3,0.00574830630261,0.00118045575857,0.000153972490248,-1.0,0.529411764706,0.124567474048,0.377049180328,0.00857516425007,0.137254901961,0.0027079303675,0.0251450676983,0.00857516425007,-0.678571428571,-0.0434782608696,13,7343,1399,10493,48,0.0,1,68,-20,117,0.00345181387401,853,311,135,1299,0,542,0,0.228871093943,0,3465,0,937,603,0,5005,2528,0.0440840830643,557,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3705,13775,8,3157,1
